CustomerKey;GeographyKey;CustomerAlternateKey;Title;FirstName;MiddleName;LastName;NameStyle;MaritalStatus;Suffix;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;EnglishEducation;SpanishEducation;FrenchEducation;EnglishOccupation;SpanishOccupation;FrenchOccupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;Phone;DateFirstPurchase;CommuteDistance;Region;Age;BikeBuyer;BirthDateDay;BirthDateMonth;BirthDateYear;AgeRange
11121;10;AW00011121;;Orlando;;Suarez;0;M;;M;orlando19@adventure-works.com;70000;5;4;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;1;3;7743 Hames Dr;;1 (11) 500 555-0198;12/26/2007;10+ Miles;Pacific;64;0;18;11;1960;61-70
11125;37;AW00011125;;Dana;J;Navarro;0;S;;F;dana2@adventure-works.com;70000;1;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;1;1;8481 Zartop Street;;1 (11) 500 555-0172;8/4/07;5-10 Miles;Pacific;68;0;8;4;1956;61-70
11127;361;AW00011127;;Jan;;Edwards;0;M;;F;jan11@adventure-works.com;40000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;1;9409 The Alameda;;111-555-0118;10/12/07;5-10 Miles;North America;49;0;21;10;1975;40-50
11128;635;AW00011128;;Samantha;;Long;0;M;;F;samantha35@adventure-works.com;40000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;1;1606 Alderwood Lane;;175-555-0139;12/21/2007;5-10 Miles;North America;48;0;5;12;1975;40-50
11129;638;AW00011129;;Julia;M;Wright;0;S;;F;julia17@adventure-works.com;40000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;1;7397 Central Blvd.;;456-555-0174;2/6/06;5-10 Miles;North America;49;1;5;8;1975;40-50
11130;543;AW00011130;;Caroline;L;Russell;0;M;;F;caroline21@adventure-works.com;30000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;3884 Bates Court;;424-555-0137;6/11/08;5-10 Miles;North America;44;0;6;1;1980;40-50
11131;50;AW00011131;;Amanda;;Rivera;0;M;;F;amanda7@adventure-works.com;30000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;9573 Royal Oak Rd.;;918-555-0126;4/20/2008;0-1 Miles;North America;44;0;12;3;1980;40-50
11132;51;AW00011132;;Melissa;E;Richardson;0;S;;F;melissa31@adventure-works.com;30000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;6832 Fruitwood Dr;;928-555-0118;10/11/07;5-10 Miles;North America;44;1;26;10;1980;40-50
11133;542;AW00011133;;Angela;;Griffin;0;S;;F;angela23@adventure-works.com;30000;0;0;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;0;2;3828 Baltic Sea Ct;;598-555-0174;7/2/08;0-1 Miles;North America;44;0;8;9;1980;40-50
11135;302;AW00011135;;Marcus;L;Harris;0;S;;M;marcus14@adventure-works.com;30000;0;0;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;0;2;9068 Quiet Place Drive;;442-555-0119;10/20/2007;5-10 Miles;North America;45;1;3;11;1979;40-50
11136;53;AW00011136;;Brianna;D;Morgan;0;S;;F;brianna30@adventure-works.com;40000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;9005 Eagle Ct.;;954-555-0117;7/7/07;0-1 Miles;North America;46;1;26;10;1978;40-50
11137;641;AW00011137;;Jasmine;A;Taylor;0;M;;F;jasmine7@adventure-works.com;40000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;2457 Matterhorn Court;;557-555-0146;2/1/08;5-10 Miles;North America;46;0;20;7;1978;40-50
11138;325;AW00011138;;Lauren;;Davis;0;M;;F;lauren23@adventure-works.com;40000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;8105 Pembrook Court;;832-555-0121;3/22/2008;0-1 Miles;North America;46;0;15;9;1978;40-50
11140;301;AW00011140;;Javier;L;Alvarez;0;S;;M;javier1@adventure-works.com;30000;0;0;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;0;2;8935 Etcheverry Dr.;;763-555-0134;9/20/2007;5-10 Miles;North America;47;0;11;2;1977;40-50
11141;314;AW00011141;;Nicole;;Ramirez;0;M;;F;nicole42@adventure-works.com;40000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;1101 C Street;;152-555-0162;11/17/2007;0-1 Miles;North America;47;0;21;6;1977;40-50
11142;51;AW00011142;;Eduardo;;Patterson;0;S;;M;eduardo55@adventure-works.com;40000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;6255 Macalvey Dr.;;190-555-0184;8/17/2007;0-1 Miles;North America;47;0;14;8;1977;40-50
11143;334;AW00011143;;Jonathan;M;Henderson;0;M;;M;jonathan4@adventure-works.com;40000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;165 East Lane Road;;149-555-0113;12/17/2007;5-10 Miles;North America;47;0;4;2;1977;40-50
11144;607;AW00011144;;Edward;;Hernandez;0;S;;M;edward48@adventure-works.com;40000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;7607 Pine Hollow Road;;178-555-0196;7/29/2007;0-1 Miles;North America;45;1;9;9;1979;40-50
11145;536;AW00011145;;Jasmine;L;Coleman;0;S;;F;jasmine46@adventure-works.com;40000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;1961 Oak Grove Road;;857-555-0115;7/29/2007;0-1 Miles;North America;44;1;8;12;1979;40-50
11147;40;AW00011147;;Ernest;L;Wu;0;M;;M;ernest6@adventure-works.com;60000;2;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;1;1832 RiverRock Dr;;1 (11) 500 555-0139;11/13/2005;0-1 Miles;Pacific;85;1;5;2;1939;81-90
11149;25;AW00011149;;Theodore;;Gill;0;M;;M;theodore14@adventure-works.com;40000;2;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;9120 Pinewood Court;;1 (11) 500 555-0194;12/6/07;0-1 Miles;Pacific;83;0;20;4;1941;81-90
11152;633;AW00011152;;James;J;Williams;0;S;;M;james77@adventure-works.com;40000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;6827 Seagull Court;;355-555-0153;7/13/2007;5-10 Miles;North America;48;1;10;1;1976;40-50
11153;635;AW00011153;;Angela;R;James;0;M;;F;angela34@adventure-works.com;40000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;8877 Weatherly Drive;;847-555-0111;9/30/2007;5-10 Miles;North America;48;0;23;6;1976;40-50
11154;553;AW00011154;;Megan;G;Walker;0;S;;F;megan25@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;1;1;6898 Holiday Hills;;918-555-0186;7/14/2007;5-10 Miles;North America;48;1;21;8;1976;40-50
11155;301;AW00011155;;Hunter;J;Robinson;0;S;;M;hunter50@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;0;1;8356 Mori Court;;891-555-0125;7/10/07;1-2 Miles;North America;48;1;26;1;1976;40-50
11156;334;AW00011156;;Maria;;Roberts;0;S;;F;maria47@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;0;1;9452 Mariposa Ct.;;158-555-0199;7/12/07;1-2 Miles;North America;48;1;7;2;1976;40-50
11157;642;AW00011157;;Hannah;E;Long;0;M;;F;hannah32@adventure-works.com;40000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;1832 Preston Ct.;;974-555-0177;1/25/2008;5-10 Miles;North America;49;0;11;6;1975;40-50
11158;361;AW00011158;;Jason;K;Wright;0;S;;M;jason46@adventure-works.com;40000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;6771 Bundros Court;;694-555-0176;7/23/2007;5-10 Miles;North America;49;1;8;10;1975;40-50
11159;385;AW00011159;;Brianna;A;Hughes;0;S;;F;brianna57@adventure-works.com;40000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;6793 Bonifacio St.;;319-555-0183;3/11/08;1-2 Miles;North America;49;0;17;9;1975;40-50
11160;311;AW00011160;;Maurice;M;Tang;0;S;;M;maurice4@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;0;1;2886 Chaparral Court;Space # 45;947-555-0172;8/25/2007;5-10 Miles;North America;50;1;8;1;1974;40-50
11161;311;AW00011161;;Emily;;Wood;0;S;;F;emily27@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;0;1;1562 Black Walnut;;184-555-0114;12/3/07;1-2 Miles;North America;50;0;22;4;1974;40-50
11162;331;AW00011162;;Chase;;Cox;0;S;;M;chase10@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;1;1;P.O. Box 8070;;764-555-0116;8/22/2007;5-10 Miles;North America;50;1;5;3;1974;40-50
11163;372;AW00011163;;Gabriel;;Wang;0;M;;M;gabriel21@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;1;1;8002 Crane Court;;617-555-0150;11/2/07;5-10 Miles;North America;49;0;20;12;1974;40-50
11164;374;AW00011164;;Devin;;Brooks;0;S;;M;devin63@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;0;1;4231 Highland Dr.;;502-555-0138;10/29/2007;1-2 Miles;North America;50;0;5;5;1974;40-50
11165;348;AW00011165;;Jocelyn;;Alexander;0;M;;F;jocelyn18@adventure-works.com;60000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;0;1;3376 Bank Way;;354-555-0134;11/26/2007;1-2 Miles;North America;51;0;18;7;1973;51-60
11166;631;AW00011166;;Ashley;;Martinez;0;S;;F;ashley18@adventure-works.com;70000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;0;2;6993 Whyte Park Ave.;;131-555-0194;4/16/2008;0-1 Miles;North America;52;0;24;4;1972;51-60
11167;618;AW00011167;;Jasmine;J;Barnes;0;S;;F;jasmine43@adventure-works.com;80000;0;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;0;1;9183 Via Del Sol;;178-555-0156;7/11/07;0-1 Miles;North America;52;1;1;8;1972;51-60
11168;348;AW00011168;;David;;Rodriguez;0;S;;M;david83@adventure-works.com;80000;0;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;0;1;38 Shangri-la Rd.;;730-555-0128;7/19/2007;0-1 Miles;North America;56;1;15;5;1968;51-60
11169;312;AW00011169;;Bryce;;Richardson;0;M;;M;bryce8@adventure-works.com;90000;4;4;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;1;1841 Blackwood Drive;;178-555-0176;11/27/2007;0-1 Miles;North America;56;0;22;6;1968;51-60
11170;612;AW00011170;;Carol;T;Howard;0;M;;F;carol5@adventure-works.com;90000;4;4;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;1;6281 Edward Ave;;845-555-0127;2/27/2008;0-1 Miles;North America;56;0;5;2;1968;51-60
11171;385;AW00011171;;Jonathan;E;Hill;0;S;;M;jonathan43@adventure-works.com;100000;1;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;3731 Chinquapin Ct;;134-555-0196;2/20/2006;1-2 Miles;North America;57;1;9;10;1967;51-60
11172;626;AW00011172;;Gabrielle;J;Adams;0;M;;F;gabrielle58@adventure-works.com;100000;1;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;5621 Arcadia Pl.;;403-555-0152;11/4/07;1-2 Miles;North America;57;0;21;11;1967;51-60
11173;552;AW00011173;;Sarah;F;Thomas;0;S;;F;sarah13@adventure-works.com;110000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;0;4;5636 Mt. Whitney Dr.;;868-555-0188;9/3/07;0-1 Miles;North America;57;0;1;9;1967;51-60
11174;338;AW00011174;;Nicholas;;Robinson;0;M;;M;nicholas19@adventure-works.com;110000;0;1;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;0;1318 Lasalle Street;;949-555-0138;1/14/2008;2-5 Miles;North America;57;0;13;7;1967;51-60
11175;300;AW00011175;;Luis;;Wang;0;S;;M;luis24@adventure-works.com;70000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;1;2;6943 Patterson Blvd.;;418-555-0127;2/28/2006;5-10 Miles;North America;61;1;5;3;1963;61-70
11176;50;AW00011176;;Mason;D;Roberts;0;M;;M;mason25@adventure-works.com;90000;4;4;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;1;5753 Megan Dr.;;539-555-0162;8/6/07;1-2 Miles;North America;56;0;25;1;1968;51-60
11177;359;AW00011177;;Jose;M;Flores;0;M;;M;jose6@adventure-works.com;110000;2;4;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;2;3991 Rambling Rose Drive;;157-555-0182;9/30/2007;5-10 Miles;North America;82;0;4;7;1942;81-90
11178;334;AW00011178;;Nathan;J;Johnson;0;M;;M;nathan55@adventure-works.com;100000;2;3;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;3;8927 Daylight Place;;117-555-0182;8/25/2007;1-2 Miles;North America;81;0;24;8;1943;81-90
11179;300;AW00011179;;Molly;E;Rodriguez;0;M;;F;molly18@adventure-works.com;120000;2;4;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;3;5556 Riverland Dr.;;135-555-0185;9/13/2007;5-10 Miles;North America;81;0;14;6;1943;81-90
11180;307;AW00011180;;April;;Anand;0;M;;F;april18@adventure-works.com;160000;1;3;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;4;3531 Brookview Drive;;702-555-0144;9/18/2007;0-1 Miles;North America;81;0;2;1;1943;81-90
11181;338;AW00011181;;Devin;P;Martin;0;M;;M;devin13@adventure-works.com;170000;2;3;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;2;1085 Greenbelt Way;Unit B-105;735-555-0197;11/8/07;0-1 Miles;North America;81;0;8;8;1943;81-90
11182;638;AW00011182;;Stephanie;;Torres;0;S;;F;stephanie19@adventure-works.com;70000;4;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;6968 Mildred Ln.;;567-555-0176;2/29/2008;10+ Miles;North America;80;0;25;8;1944;71-80
11183;368;AW00011183;;Jasmine;W;Lee;0;S;;F;jasmine19@adventure-works.com;70000;4;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;7502 Contuti Avenue;;147-555-0199;11/1/07;10+ Miles;North America;80;0;15;7;1944;71-80
11184;311;AW00011184;;Meghan;;Hernandez;0;S;;F;meghan3@adventure-works.com;70000;4;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;5872 L St.;;967-555-0188;2/11/08;10+ Miles;North America;80;0;16;11;1944;71-80
11185;53;AW00011185;;Ashley;;Henderson;0;S;;F;ashley31@adventure-works.com;70000;4;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;8834 San Jose Ave.;;173-555-0121;8/25/2007;10+ Miles;North America;80;0;8;10;1944;71-80
11186;352;AW00011186;;Sarah;C;Price;0;S;;F;sarah25@adventure-works.com;70000;4;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;4815 Paraiso Ct.;;180-555-0133;4/20/2008;10+ Miles;North America;80;0;21;5;1944;71-80
11187;612;AW00011187;;Jennifer;S;Cooper;0;M;;F;jennifer63@adventure-works.com;60000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;2;2429 Longview Road;;857-555-0111;10/5/07;10+ Miles;North America;80;0;22;2;1944;71-80
11188;361;AW00011188;;Catherine;;Morris;0;M;;F;catherine16@adventure-works.com;60000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;0;2;6542 Stonewood Drive;;795-555-0117;5/4/08;1-2 Miles;North America;80;0;6;9;1944;71-80
11190;300;AW00011190;;Carson;;Bryant;0;M;;M;carson17@adventure-works.com;70000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;2995 Youngsdale Dr.;;240-555-0142;2/29/2008;10+ Miles;North America;80;0;22;6;1944;71-80
11191;310;AW00011191;;Kristi;E;Perez;0;S;;F;kristi39@adventure-works.com;70000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;3;1769 Lislin Ct;;123-555-0181;2/11/06;10+ Miles;North America;78;1;18;12;1945;71-80
11192;637;AW00011192;;James;C;Brown;0;M;;M;james79@adventure-works.com;60000;4;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;673 Old Mountain View Dr.;;725-555-0117;12/25/2007;2-5 Miles;North America;79;0;13;9;1945;71-80
11193;553;AW00011193;;Ian;A;Gray;0;M;;M;ian72@adventure-works.com;60000;4;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;5941 Gill Dr.;;596-555-0190;8/29/2007;2-5 Miles;North America;79;0;13;2;1945;71-80
11194;352;AW00011194;;Jacqueline;R;Price;0;M;;F;jacqueline0@adventure-works.com;60000;4;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;872 Mark Twain Dr;;266-555-0112;9/14/2007;2-5 Miles;North America;79;0;10;6;1945;71-80
11195;635;AW00011195;;Megan;;Henderson;0;M;;F;megan55@adventure-works.com;60000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;3;8411 Mt. Olivet Place;;560-555-0150;10/16/2007;10+ Miles;North America;78;0;10;2;1946;71-80
11196;536;AW00011196;;Alfredo;;Romero;0;M;;M;alfredo10@adventure-works.com;60000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;3;2499 Greendell Pl;;342-555-0110;9/4/07;10+ Miles;North America;78;0;7;6;1946;71-80
11197;637;AW00011197;;Andrea;;Morris;0;M;;F;andrea18@adventure-works.com;70000;3;1;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;0;1;1883 Green View Court;;715-555-0178;11/3/07;1-2 Miles;North America;78;0;18;6;1946;71-80
11198;368;AW00011198;;Brooke;;Sanders;0;S;;F;brooke3@adventure-works.com;70000;4;1;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;1;5192 Dumbarton Drive;;215-555-0156;8/9/07;10+ Miles;North America;77;0;26;11;1946;71-80
11199;302;AW00011199;;Jacqueline;;Bennett;0;M;;F;jacqueline1@adventure-works.com;70000;4;1;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;1;8948 Chinquapin Court;;413-555-0174;9/19/2007;10+ Miles;North America;78;0;6;11;1946;71-80
11200;69;AW00011200;;Jason;L;Griffin;0;M;;M;jason18@adventure-works.com;70000;4;1;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;1;7239 Nicholas Drive;;232-555-0160;8/11/07;1-2 Miles;North America;76;0;22;11;1947;71-80
11201;369;AW00011201;;Amanda;;Foster;0;M;;F;amanda37@adventure-works.com;70000;4;1;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;1;3984 San Francisco;;505-555-0159;1/2/08;10+ Miles;North America;77;0;18;8;1947;71-80
11202;334;AW00011202;;Alexia;L;Price;0;M;;F;alexia0@adventure-works.com;80000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;0;2;2079 Wellington Ct;;552-555-0118;3/18/2008;1-2 Miles;North America;77;0;26;8;1947;71-80
11203;60;AW00011203;;Luis;D;Diaz;0;M;;M;luis21@adventure-works.com;40000;2;1;High School;Educaci¢n secundaria;Bac + 2;Professional;Profesional;Cadre;1;2;3682 Diablo View Road;;171-555-0126;8/24/2007;10+ Miles;North America;76;0;21;8;1948;71-80
11204;536;AW00011204;;Destiny;C;Rivera;0;M;;F;destiny33@adventure-works.com;40000;2;1;High School;Educaci¢n secundaria;Bac + 2;Professional;Profesional;Cadre;1;2;6965 Appalachian Drive;;743-555-0111;2/10/08;2-5 Miles;North America;76;0;1;6;1948;71-80
11205;612;AW00011205;;Abby;;Fernandez;0;M;;F;abby13@adventure-works.com;40000;2;1;High School;Educaci¢n secundaria;Bac + 2;Professional;Profesional;Cadre;1;2;8330 Glenside Court;;134-555-0119;1/28/2008;10+ Miles;North America;76;0;24;7;1948;71-80
11206;626;AW00011206;;Blake;;Flores;0;M;;M;blake60@adventure-works.com;60000;2;1;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;1;1;9410 Ferry St.;;975-555-0163;11/12/07;10+ Miles;North America;76;0;24;9;1948;71-80
11207;635;AW00011207;;Danielle;;Cox;0;S;;F;danielle12@adventure-works.com;60000;2;1;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;1;1;2346 Wren Ave;;396-555-0158;8/4/07;10+ Miles;North America;76;0;19;7;1948;71-80
11208;325;AW00011208;;Maria;;Reed;0;M;;F;maria4@adventure-works.com;60000;2;1;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;0;1413 Bridgeview St;;156-555-0163;9/5/07;10+ Miles;North America;76;0;4;2;1948;71-80
11209;336;AW00011209;;Allison;;Evans;0;M;;F;allison21@adventure-works.com;60000;2;1;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;0;3515 Sutton Circle;;988-555-0151;9/26/2007;10+ Miles;North America;76;0;13;1;1948;71-80
11210;383;AW00011210;;Edward;J;Wood;0;M;;M;edward50@adventure-works.com;70000;4;1;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;1;2;1039 Adelaide St.;;229-555-0114;11/7/07;10+ Miles;North America;76;0;8;6;1948;71-80
11211;50;AW00011211;;Samantha;;Russell;0;M;;F;samantha42@adventure-works.com;40000;2;1;High School;Educaci¢n secundaria;Bac + 2;Professional;Profesional;Cadre;1;2;9256 Village Oaks Dr.;;547-555-0121;8/5/07;2-5 Miles;North America;75;0;12;10;1949;71-80
11212;53;AW00011212;;Chloe;;Campbell;0;M;;F;chloe4@adventure-works.com;40000;2;1;High School;Educaci¢n secundaria;Bac + 2;Professional;Profesional;Cadre;1;2;3562 East Ave.;# 4;205-555-0169;8/3/07;2-5 Miles;North America;75;0;5;11;1949;71-80
11213;614;AW00011213;;Stephanie;B;Murphy;0;S;;F;stephanie11@adventure-works.com;60000;2;1;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;1;2;5514 Grant Street;;293-555-0151;9/29/2007;10+ Miles;North America;75;0;14;5;1949;71-80
11214;545;AW00011214;;Charles;O;Miller;0;S;;M;charles9@adventure-works.com;60000;2;1;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;1;2;2719 Little Dr;;389-555-0115;2/15/2008;10+ Miles;North America;75;0;7;11;1949;71-80
11215;62;AW00011215;;Ana;;Perry;0;M;;F;ana7@adventure-works.com;40000;2;1;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Skilled Manual;Obrero especializado;Technicien;1;2;3114 Arlington Way;;446-555-0134;8/19/2007;10+ Miles;North America;74;0;21;6;1950;71-80
